Internship_id,Intrnship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link
A4926,Learning & Development Intern,Byju's,Banking & Financial Services,Private Limited,Part-time Internship,New Delhi,Delhi,Work from Office,Human Resources,2 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3061
A4927,Learning & Development Intern,Tata Motors,Healthcare,Public Limited,Part-time Internship,Kolkata,West Bengal,Remote,Human Resources,2 Months,10000,15000,Workindia,https://www.workindia.in/job/intern-3062
A4928,Recruitment Intern,Deloitte,Manufacturing,Enterprise,Full-time Internship,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3063
A4929,Learning & Development Intern,Amazon,EdTech,Private Limited,Part-time Internship,New Delhi,Delhi,Work from Office,Human Resources,6 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3064
A4930,Learning & Development Intern,Deloitte,Information Technology,MNC,Part-time Internship,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3065
A4931,Talent Acquisition Intern,TCS,Healthcare,Enterprise,Full-time Internship,New Delhi,Delhi,Work from Office,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3066
A4932,HR Intern,KPMG,Banking & Financial Services,MNC,Full-time Internship,Chennai,Tamil Nadu,Remote,Human Resources,3 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3067
A4933,Recruitment Intern,IBM,Information Technology,Startup,Part-time Internship,Bengaluru,Karnataka,Work from Office,Human Resources,3 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3068
A4934,Learning & Development Intern,Infosys,Banking & Financial Services,Private Limited,Part-time Internship,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3069
A4935,Learning & Development Intern,Oracle,Manufacturing,Private Limited,Full-time Internship,Gurugram,Haryana,Hybrid,Human Resources,3 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3070
A4936,Talent Acquisition Intern,Zomato,EdTech,Public Limited,Full-time Internship,Chennai,Tamil Nadu,Work from Office,Human Resources,3 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3071
A4937,Learning & Development Intern,Infosys,Fintech,Startup,Full-time Internship,Noida,Uttar Pradesh,Hybrid,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3072
A4938,HR Operations Intern,Cognizant,Telecom,Startup,Full-time Internship,Gurugram,Haryana,Work from Office,Human Resources,2 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3073
A4939,HR Operations Intern,Genpact,FMCG,Enterprise,Part-time Internship,Pune,Maharashtra,Remote,Human Resources,3 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3074
A4940,HR Operations Intern,HCL Tech,Logistics,Public Limited,Full-time Internship,Ahmedabad,Gujarat,Work from Office,Human Resources,3 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3075
A4941,Learning & Development Intern,HDFC Bank,Logistics,MNC,Full-time Internship,Mumbai,Maharashtra,Hybrid,Human Resources,2 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3076
A4942,HR Intern,Reliance Industries,Telecom,Startup,Full-time Internship,Ahmedabad,Gujarat,Work from Office,Human Resources,2 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3077
A4943,Talent Acquisition Intern,IBM,E-commerce,Public Limited,Part-time Internship,Pune,Maharashtra,Hybrid,Human Resources,2 Months,10000,15000,Workindia,https://www.workindia.in/job/intern-3078
A4944,HR Operations Intern,Wipro,Logistics,Private Limited,Full-time Internship,Kolkata,West Bengal,Remote,Human Resources,2 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3079
A4945,HR Operations Intern,HDFC Bank,EdTech,Public Limited,Full-time Internship,Chennai,Tamil Nadu,Hybrid,Human Resources,2 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3080
A4946,HR Intern,Cognizant,Healthcare,Public Limited,Part-time Internship,Pune,Maharashtra,Work from Office,Human Resources,6 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3081
A4947,HR Operations Intern,Zomato,Banking & Financial Services,Public Limited,Full-time Internship,Gurugram,Haryana,Work from Office,Human Resources,6 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3082
A4948,Talent Acquisition Intern,IBM,E-commerce,Private Limited,Full-time Internship,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3083
A4949,HR Intern,HDFC Bank,Banking & Financial Services,Startup,Part-time Internship,Hyderabad,Telangana,Work from Office,Human Resources,3 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3084
A4950,Learning & Development Intern,IBM,Information Technology,Startup,Part-time Internship,Pune,Maharashtra,Work from Office,Human Resources,2 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3085
A4951,HR Intern,Genpact,Information Technology,Public Limited,Part-time Internship,Noida,Uttar Pradesh,Work from Office,Human Resources,6 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3086
A4952,HR Intern,Zepto,E-commerce,Public Limited,Part-time Internship,Kolkata,West Bengal,Hybrid,Human Resources,2 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3087
A4953,HR Operations Intern,Blinkit,Banking & Financial Services,Enterprise,Full-time Internship,New Delhi,Delhi,Work from Office,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3088
A4954,Recruitment Intern,Swiggy,FMCG,Private Limited,Part-time Internship,New Delhi,Delhi,Work from Office,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3089
A4955,Learning & Development Intern,Capgemini,FMCG,Startup,Part-time Internship,New Delhi,Delhi,Hybrid,Human Resources,6 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3090
A4956,HR Operations Intern,Razorpay,Logistics,MNC,Part-time Internship,New Delhi,Delhi,Remote,Human Resources,2 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3091
A4957,Talent Acquisition Intern,PhonePe,E-commerce,Public Limited,Full-time Internship,Pune,Maharashtra,Work from Office,Human Resources,3 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3092
A4958,HR Operations Intern,KPMG,Fintech,Enterprise,Part-time Internship,New Delhi,Delhi,Remote,Human Resources,2 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3093
A4959,Recruitment Intern,Deloitte,Telecom,Private Limited,Full-time Internship,Kolkata,West Bengal,Remote,Human Resources,6 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3094
A4960,HR Operations Intern,Accenture,EdTech,Enterprise,Part-time Internship,Mumbai,Maharashtra,Work from Office,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3095
A4961,Learning & Development Intern,PhonePe,Fintech,Public Limited,Part-time Internship,Kolkata,West Bengal,Work from Office,Human Resources,6 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3096
A4962,Talent Acquisition Intern,IBM,Healthcare,Public Limited,Part-time Internship,Hyderabad,Telangana,Remote,Human Resources,6 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3097
A4963,HR Operations Intern,IBM,Information Technology,Startup,Full-time Internship,New Delhi,Delhi,Remote,Human Resources,6 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3098
A4964,Talent Acquisition Intern,TCS,Healthcare,Startup,Part-time Internship,Ahmedabad,Gujarat,Hybrid,Human Resources,6 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3099
A4965,HR Operations Intern,Zepto,Manufacturing,Startup,Full-time Internship,New Delhi,Delhi,Work from Office,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3100
A4966,HR Intern,EY,Telecom,Startup,Part-time Internship,Gurugram,Haryana,Remote,Human Resources,2 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3101
A4967,Recruitment Intern,Zepto,EdTech,Private Limited,Part-time Internship,Ahmedabad,Gujarat,Remote,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3102
A4968,Talent Acquisition Intern,EY,EdTech,Startup,Part-time Internship,Hyderabad,Telangana,Work from Office,Human Resources,6 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3103
A4969,HR Operations Intern,Zomato,Banking & Financial Services,MNC,Part-time Internship,Gurugram,Haryana,Work from Office,Human Resources,6 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3104
A4970,Learning & Development Intern,Flipkart,Banking & Financial Services,Enterprise,Full-time Internship,Chennai,Tamil Nadu,Work from Office,Human Resources,2 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3105
A4971,Talent Acquisition Intern,Cognizant,FMCG,Private Limited,Full-time Internship,Chennai,Tamil Nadu,Hybrid,Human Resources,6 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3106
A4972,HR Operations Intern,PwC,FMCG,Enterprise,Full-time Internship,Mumbai,Maharashtra,Remote,Human Resources,3 Months,10000,15000,Workindia,https://www.workindia.in/job/intern-3107
A4973,HR Intern,KPMG,E-commerce,Startup,Full-time Internship,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3108
A4974,HR Operations Intern,Blinkit,FMCG,Private Limited,Part-time Internship,Chennai,Tamil Nadu,Remote,Human Resources,3 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3109
A4975,Recruitment Intern,Genpact,Telecom,Public Limited,Part-time Internship,Ahmedabad,Gujarat,Hybrid,Human Resources,6 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3110
A4976,HR Operations Intern,Amazon,Information Technology,Public Limited,Full-time Internship,Hyderabad,Telangana,Remote,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3111
A4977,Learning & Development Intern,Byju's,Telecom,MNC,Full-time Internship,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,10000,15000,Workindia,https://www.workindia.in/job/intern-3112
A4978,Recruitment Intern,Reliance Industries,E-commerce,MNC,Part-time Internship,Gurugram,Haryana,Remote,Human Resources,3 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3113
A4979,HR Intern,Blinkit,Logistics,Private Limited,Part-time Internship,Mumbai,Maharashtra,Remote,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3114
A4980,HR Operations Intern,LTIMindtree,E-commerce,Private Limited,Full-time Internship,Noida,Uttar Pradesh,Work from Office,Human Resources,3 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3115
A4981,HR Intern,Tech Mahindra,E-commerce,Public Limited,Full-time Internship,Hyderabad,Telangana,Remote,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3116
A4982,HR Operations Intern,Amazon,Manufacturing,MNC,Part-time Internship,Gurugram,Haryana,Work from Office,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3117
A4983,HR Intern,Infosys,Fintech,Public Limited,Part-time Internship,Chennai,Tamil Nadu,Hybrid,Human Resources,2 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3118
A4984,Talent Acquisition Intern,Amazon,E-commerce,Startup,Full-time Internship,New Delhi,Delhi,Remote,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3119
A4985,HR Intern,KPMG,EdTech,Startup,Full-time Internship,Noida,Uttar Pradesh,Work from Office,Human Resources,2 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3120
A4986,Learning & Development Intern,Blinkit,Manufacturing,Public Limited,Full-time Internship,Gurugram,Haryana,Hybrid,Human Resources,6 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3121
A4987,Recruitment Intern,Deloitte,Healthcare,Enterprise,Full-time Internship,Mumbai,Maharashtra,Hybrid,Human Resources,2 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3122
A4988,HR Intern,Swiggy,Manufacturing,MNC,Part-time Internship,Mumbai,Maharashtra,Hybrid,Human Resources,2 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3123
A4989,HR Operations Intern,Tech Mahindra,Healthcare,Private Limited,Part-time Internship,Chennai,Tamil Nadu,Work from Office,Human Resources,2 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3124
A4990,Learning & Development Intern,Deloitte,Banking & Financial Services,MNC,Part-time Internship,Kolkata,West Bengal,Remote,Human Resources,6 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3125
A4991,HR Intern,Zepto,Telecom,Public Limited,Full-time Internship,Hyderabad,Telangana,Work from Office,Human Resources,2 Months,10000,15000,Workindia,https://www.workindia.in/job/intern-3126
A4992,Learning & Development Intern,Razorpay,Telecom,MNC,Full-time Internship,Pune,Maharashtra,Work from Office,Human Resources,2 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3127
A4993,Talent Acquisition Intern,Oracle,Telecom,MNC,Part-time Internship,Gurugram,Haryana,Remote,Human Resources,6 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3128
A4994,Learning & Development Intern,Tech Mahindra,Telecom,Public Limited,Part-time Internship,Gurugram,Haryana,Work from Office,Human Resources,2 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3129
A4995,Recruitment Intern,PwC,Logistics,Enterprise,Full-time Internship,Mumbai,Maharashtra,Hybrid,Human Resources,2 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3130
A4996,Recruitment Intern,Oracle,Healthcare,Public Limited,Part-time Internship,Bengaluru,Karnataka,Work from Office,Human Resources,2 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3131
A4997,HR Operations Intern,Flipkart,E-commerce,Public Limited,Part-time Internship,Bengaluru,Karnataka,Work from Office,Human Resources,6 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3132
A4998,Talent Acquisition Intern,Flipkart,EdTech,Startup,Part-time Internship,Hyderabad,Telangana,Hybrid,Human Resources,2 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3133
A4999,HR Operations Intern,ICICI Bank,FMCG,Enterprise,Full-time Internship,Gurugram,Haryana,Remote,Human Resources,3 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3134
A5000,HR Operations Intern,Zomato,Information Technology,Startup,Part-time Internship,Hyderabad,Telangana,Remote,Human Resources,6 Months,15000,30000,Workindia,https://www.workindia.in/job/intern-3135
A5001,Talent Acquisition Intern,Reliance Industries,Banking & Financial Services,MNC,Part-time Internship,Chennai,Tamil Nadu,Work from Office,Human Resources,6 Months,20000,25000,Workindia,https://www.workindia.in/job/intern-3136
A5002,Learning & Development Intern,Zepto,Logistics,Enterprise,Full-time Internship,Mumbai,Maharashtra,Hybrid,Human Resources,3 Months,10000,20000,Workindia,https://www.workindia.in/job/intern-3137
A5003,HR Intern,Oracle,EdTech,Public Limited,Full-time Internship,New Delhi,Delhi,Remote,Human Resources,2 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3138
A5004,HR Intern,Swiggy,Information Technology,Enterprise,Full-time Internship,Mumbai,Maharashtra,Remote,Human Resources,3 Months,10000,15000,Workindia,https://www.workindia.in/job/intern-3139
A5005,Recruitment Intern,PwC,Fintech,Enterprise,Full-time Internship,Hyderabad,Telangana,Work from Office,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3140
A5006,HR Operations Intern,Myntra,Information Technology,Enterprise,Part-time Internship,Pune,Maharashtra,Hybrid,Human Resources,3 Months,15000,25000,Workindia,https://www.workindia.in/job/intern-3141
A5007,Recruitment Intern,Oracle,Fintech,Private Limited,Part-time Internship,Chennai,Tamil Nadu,Remote,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3142
A5008,HR Operations Intern,Infosys,Information Technology,MNC,Full-time Internship,Ahmedabad,Gujarat,Hybrid,Human Resources,2 Months,10000,25000,Workindia,https://www.workindia.in/job/intern-3143
A5009,Recruitment Intern,HCL Tech,Logistics,Enterprise,Part-time Internship,New Delhi,Delhi,Remote,Human Resources,2 Months,20000,35000,Workindia,https://www.workindia.in/job/intern-3144
A5010,Learning & Development Intern,ICICI Bank,Banking & Financial Services,Public Limited,Full-time Internship,Gurugram,Haryana,Remote,Human Resources,6 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3145
A5011,Recruitment Intern,HDFC Bank,Manufacturing,Private Limited,Part-time Internship,Mumbai,Maharashtra,Hybrid,Human Resources,3 Months,15000,20000,Workindia,https://www.workindia.in/job/intern-3146
A5012,HR Operations Intern,Tech Mahindra,EdTech,Public Limited,Part-time Internship,Pune,Maharashtra,Hybrid,Human Resources,3 Months,20000,30000,Workindia,https://www.workindia.in/job/intern-3147
