Internship_id,Internship_Title,Company_Name,Industry,Company_Type,Internship_Type,City,State,Work_Mode,Department,Duration,Stipend_Min,Stipend_Max,Source_Platform,Post_Link,Duration_Months,Duration_Category,Stipend_Status,Average_Stipend
A96,Associate Recruiter,Kartilio Technology LLP,,Consulting,Not Specified,,,Remote,Talent Acquisition & Recruitment,2,7500.0,11000.0,Internshala,https://internshala.com/internship/detail/work-from-home-associate-recruiter-internship-at-kartilio-technology-llp1785750722,2.0,Short-term,Paid,9250.0
A97,Recruitment,AideWiser SolTek,,Not Specified,Not Specified,,,Remote,Talent Acquisition & Recruitment,6,3000.0,8000.0,Internshala,https://internshala.com/internship/detail/work-from-home-recruitment-internship-at-aidewiser-soltek1785739992,6.0,Long-term,Paid,5500.0
A98,Human Resources,Ecommex Logistic Private Limited,,Not Specified,Not Specified,Noida,Uttar Pradesh,Not Specified,Talent Acquisition & Recruitment,3,14000.0,26000.0,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-noida-at-ecommex-logistic-opc-private-limited1785737287,3.0,Medium-term,Paid,20000.0
A99,Human Resources,Zell Education,Education,Educational Institution,Not Specified,Mumbai,Maharashtra,Not Specified,Talent Acquisition & Recruitment,3,5000.0,8000.0,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-mumbai-at-zell-education1785739871,3.0,Medium-term,Paid,6500.0
A100,Recruitment,Zell Education,Education,Educational Institution,Not Specified,Mumbai,Maharashtra,Not Specified,Talent Acquisition & Recruitment,3,6000.0,8000.0,Internshala,https://internshala.com/internship/detail/recruitment-internship-in-mumbai-at-zell-education1785739811,3.0,Medium-term,Paid,7000.0
A101,Human Resources,Creator City,,Not Specified,Not Specified,Noida,Uttar Pradesh,Not Specified,Talent Acquisition & Recruitment,3,5000.0,10000.0,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-noida-at-creator-city1785739765,3.0,Medium-term,Paid,7500.0
A102,Human Resources,Guardian Capital Investment Advisors,,Not Specified,Not Specified,Hyderabad,Telangana,Not Specified,Talent Acquisition & Recruitment,2,10000.0,15000.0,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-hyderabad-at-guardian-capital-investment-advisors1785732091,2.0,Short-term,Paid,12500.0
A103,Human Resources,Go BFF,,Not Specified,Not Specified,,,Remote,Talent Acquisition & Recruitment,3,5000.0,10000.0,Internshala,https://internshala.com/internship/detail/work-from-home-human-resources-hr-internship-at-go-bff1785732270,3.0,Medium-term,Paid,7500.0
A104,HR Generalist,Debattles Enterprises LLP,,Consulting,Not Specified,,,Remote,HR Operations,3,5000.0,15000.0,Internshala,https://internshala.com/internship/detail/work-from-home-hr-generalist--ai-people-ops-internship-at-debattles-enterprises-llp1785732062,3.0,Medium-term,Paid,10000.0
A105,Human Resources,BDO India LLP,Professional Services,MNC,Not Specified,Mumbai,Maharashtra,Not Specified,Talent Acquisition & Recruitment,6,2000.0,10000.0,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-mumbai-at-bdo-india-llp1785692775,6.0,Long-term,Paid,6000.0
A106,Human Resources,Reducate.ai,,Not Specified,Not Specified,,,Remote,Talent Acquisition & Recruitment,2,2000.0,,Internshala,https://internshala.com/internship/detail/work-from-home-human-resources-hr-internship-at-reducateai1785669272,2.0,Short-term,Paid,
A107,Human Resources,Erayaa Builders and Developers,,Not Specified,Not Specified,Bangalore,Karnataka,Not Specified,Talent Acquisition & Recruitment,3,3000.0,6000.0,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-multiple-locations-at-erayaa-builders-and-developers1785656129,3.0,Medium-term,Paid,4500.0
A108,Talent Acquisition,PrimePathway,,Not Specified,Not Specified,,,Remote,Talent Acquisition & Recruitment,3,5000.0,,Internshala,https://internshala.com/internship/detail/work-from-home-talent-acquisition-internship-at-primepathway1785662760,3.0,Medium-term,Paid,
A109,Human Resources,Unessa Foundation,NGO,NGO,Not Specified,,,Remote,Talent Acquisition & Recruitment,3,3000.0,5000.0,Internshala,https://internshala.com/internship/detail/work-from-home-human-resources-hr-internship-at-unessa-foundation1785651219,3.0,Medium-term,Paid,4000.0
A110,HR Psychology,Safalta Setu,NGO,NGO,Not Specified,,,Remote,People Engagement & Culture Development,4,0.0,,Internshala,https://internshala.com/internship/detail/work-from-home-part-time-psychology-in-human-resources-internship-at-safalta-setu1785648322,4.0,Medium-term,Unpaid,
A111,Recruitment,Zell Education,Education,Educational Institution,Not Specified,,,Remote,Talent Acquisition & Recruitment,3,5000.0,8000.0,Internshala,https://internshala.com/internship/detail/work-from-home-recruitment-internship-at-zell-education1785592606,3.0,Medium-term,Paid,6500.0
A112,Recruitment,StartupsFiling,,Not Specified,Not Specified,Noida,Uttar Pradesh,Not Specified,Talent Acquisition & Recruitment,3,7000.0,9000.0,Internshala,https://internshala.com/internship/detail/recruitment-internship-in-noida-at-startupsfiling1785578480,3.0,Medium-term,Paid,8000.0
A113,Human Resources,AKS Tech,,Not Specified,Not Specified,,,Remote,Talent Acquisition & Recruitment,3,26000.0,27500.0,Internshala,https://internshala.com/internship/detail/work-from-home-human-resources-hr-internship-at-aks-tech1785585310,3.0,Medium-term,Paid,26750.0
A114,Human Resources,The ProEducator,,Not Specified,Not Specified,Noida,Uttar Pradesh,Hybrid,Talent Acquisition & Recruitment,2,3000.0,,Internshala,https://internshala.com/internship/detail/human-resources-hr-internship-in-multiple-locations-at-the-proeducator1785578579,2.0,Short-term,Paid,
A115,Human Resources,Grivaa Consultancy Services,,Consulting,Not Specified,,,Remote,Talent Acquisition & Recruitment,3,5000.0,10000.0,Internshala,https://internshala.com/internship/detail/work-from-home-human-resources-hr-internship-at-grivaa-consultancy-services1785577986,3.0,Medium-term,Paid,7500.0
A116,HR Generalist,Grivaa Consultancy Services,,Consulting,Not Specified,,Delhi,Hybrid,HR Operations,1,5000.0,10000.0,Internshala,https://internshala.com/internship/detail/hr-generalist-and-founders-office-internship-in-delhi-at-grivaa-consultancy-services1785578007,1.0,Short-term,Paid,7500.0
A117,Human Resources,Yuvha Games,,Not Specified,Not Specified,,,Remote,Talent Acquisition & Recruitment,4,3000.0,5000.0,Internshala,https://internshala.com/internship/detail/work-from-home-human-resources-hr-internship-at-yuvha-games1785574050,4.0,Medium-term,Paid,4000.0
A118,Human Resources,Trinitysoft Solutions,,Not Specified,Not Specified,Kolkata,West Bengal,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-intern-hr-anlyst-at-trinitysoft-solutions-4403171806?position=1&pageNum=0&refId=yuHJv2eSxu95GyD%2Fc8SUhw%3D%3D&trackingId=CpSmhYYluqevQ9GClfHrug%3D%3D,,Not Specified,Not Specified,
A119,HR Generalist,PTN Events,,Not Specified,Not Specified,Vadodara,Gujarat,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-generalist-intern-at-ptn-events-4420437614?position=2&pageNum=0&refId=yuHJv2eSxu95GyD%2Fc8SUhw%3D%3D&trackingId=EbQrLriJHj46UQ1qBg3nxw%3D%3D,,Not Specified,Not Specified,
A120,HR Solutions Analyst,Momentive,IT / Software,MNC,Not Specified,Bangalore,Karnataka,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-solutions-analyst-german-language-at-momentive-4433971023?position=3&pageNum=0&refId=yuHJv2eSxu95GyD%2Fc8SUhw%3D%3D&trackingId=qPMXH2Xe%2Fz1W110KHHTnuw%3D%3D,,Not Specified,Not Specified,
A121,HR,Scouto AI,IT / AI,Startup,Not Specified,Bangalore,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-resource-hr-fresher-at-scouto-ai-4446974515?position=1&pageNum=0&refId=TxyM%2BrDWQPxGznqUMeYp0Q%3D%3D&trackingId=kA4DLFJJgcGVBBsjlXupOA%3D%3D,,Not Specified,Not Specified,
A122,HR,Scouto AI,IT / AI,Startup,Not Specified,Bangalore,Karnataka,Not Specified,Talent Acquisition & Recruitment,,,,LinkedIn,https://in.linkedin.com/jobs/view/hr-fresher-at-scouto-ai-4446979350?position=2&pageNum=0&refId=TxyM%2BrDWQPxGznqUMeYp0Q%3D%3D&trackingId=4CgoJgnq233l35mKGgt3ug%3D%3D,,Not Specified,Not Specified,
A123,Human Capital Associate,Wobot AI,IT / AI,Startup,Not Specified,,Delhi,Not Specified,HR Operations,,,,LinkedIn,https://in.linkedin.com/jobs/view/human-capital-associate-at-wobot-ai-4446176768?position=3&pageNum=0&refId=TxyM%2BrDWQPxGznqUMeYp0Q%3D%3D&trackingId=14NUY4hsKiNSZ%2F2CdTFrAw%3D%3D,,Not Specified,Not Specified,
A124,Human Resources,Auditics Private Limited,Audit & Consulting,Private Limited,Not Specified,Chennai,Tamil Nadu,On-site,Talent Acquisition & Recruitment,,60000.0,120000.0,Freshersworld,https://www.freshersworld.com/jobs/hr-intern-jobs-opening-in-auditics-private-limited-at-aminijikarai-anna-nagar-chetpet-chennai-2935416,,Not Specified,Paid,90000.0
A125,Human Resources,Team Management Services,Recruitment / Staffing,Staffing Agency,Not Specified,Mumbai,Maharashtra,On-site,Talent Acquisition & Recruitment,,84000.0,120000.0,Freshersworld,https://www.freshersworld.com/jobs/human-resource-intern-jobs-opening-in-team-management-services-at-ghatkopar-east-mumbai-2931676,,Not Specified,Paid,102000.0
A126,Human Resources,Akash Animation,Media & Entertainment,Private Limited,Not Specified,Puducherry,Puducherry,On-site,Talent Acquisition & Recruitment,,24000.0,60000.0,Freshersworld,https://www.freshersworld.com/jobs/hr-intern-jobs-opening-in-akash-animation-at-pondicherry-2925628,,Not Specified,Paid,42000.0
A127,Recruitment,Universal Media,Media & Marketing,Private Limited,Not Specified,Mumbai,Maharashtra,On-site,Talent Acquisition & Recruitment,,60000.0,84000.0,Freshersworld,https://www.freshersworld.com/jobs/hr-recruitment-interns-jobs-opening-in-universal-mediaa-at-mulund-west-mumbai-2923981,,Not Specified,Paid,72000.0
A128,Recruitment,GMS IT Groups,IT Services,Private Limited,Not Specified,Hyderabad,Telangana,On-site,Talent Acquisition & Recruitment,,36000.0,48000.0,Freshersworld,https://www.freshersworld.com/jobs/bench-sales-recruiters-jobs-opening-in-gmsitgroups-at-ajit-singh-nagar-enikepadu-hanumanpet-vijayawada-hyderabad-2917383,,Not Specified,Paid,42000.0
A129,Recruitment,Avijo,Healthcare,Startup,Part-time,,,Remote,Talent Acquisition & Recruitment,3-Jun,36000.0,60000.0,Wellfound,https://wellfound.com/jobs/3245852-hr-recruiter-intern,,Not Specified,Paid,48000.0
A130,Talent Acquisition,Fresh Prints,E-commerce,Startup,Full-time,Hyderabad,Telangana,Remote,Talent Acquisition & Recruitment,3,5400.0,5400.0,Wellfound,https://wellfound.com/jobs/4420447-linkedin-recruitment-internship,3.0,Medium-term,Paid,5400.0
A131,HR,EAG Softwares,IT Consulting,Private Limited,Not Specified,Bangalore,Karnataka,Hybrid,Talent Acquisition & Recruitment,3-Jun,,,Wellfound,https://wellfound.com/jobs/4544667-intern-hr-digital-marketing,,Not Specified,Not Specified,
A132,Recruitment,Matriosh,Consumer Tech,Startup,Contract,,,Remote,Talent Acquisition & Recruitment,3,0.0,,Wellfound,https://wellfound.com/jobs/4523366-hr-internship,3.0,Medium-term,Unpaid,
A133,HR,Keptit,IT / AI,Startup,Not Specified,,,Remote,HR Operations,,60000.0,120000.0,Wellfound,https://wellfound.com/jobs/4144380-hr-manager-female-candidates,,Not Specified,Paid,90000.0
A134,HR Admin,Vitto,Fintech,Startup,Not Specified,Mumbai,Maharashtra,On-site,HR Operations,6,96000.0,96000.0,Wellfound,https://wellfound.com/jobs/3081841-founder-office-intern,6.0,Long-term,Paid,96000.0
A135,HR Intern,Auditics Private Limited,Audit & Consulting,Private Limited,Walk-in,Chennai,Tamil Nadu,On-site,HR,,60000.0,120000.0,INR,Freshersworld,,Not Specified,Paid,90000.0
A136,HR Intern,Team Management Services,Recruitment / Staffing,Staffing Agency,Not Specified,Mumbai (Ghatkopar East),Maharashtra,On-site,HR,,84000.0,120000.0,INR,Freshersworld,,Not Specified,Paid,102000.0
A137,HR Intern,Team Management Services,Recruitment / Staffing,Staffing Agency,Not Specified,Mumbai (Ghatkopar East),Maharashtra,On-site,HR,,84000.0,120000.0,INR,Freshersworld,,Not Specified,Paid,102000.0
A138,HR Intern,Akash Animation,Animation / Media,Private Limited,Not Specified,Pondicherry,Puducherry,On-site,HR,,24000.0,60000.0,INR,Freshersworld,,Not Specified,Paid,42000.0
A139,HR Intern,Akash Animation,Animation / Media,Private Limited,Not Specified,Pondicherry,Puducherry,On-site,HR,,24000.0,60000.0,INR,Freshersworld,,Not Specified,Paid,42000.0
A140,HR Recruiter Intern,Universal Mediaa,Media / Marketing,Private Limited,Not Specified,Mumbai (Mulund West),Maharashtra,On-site,HR / Recruitment,,60000.0,84000.0,INR,Freshersworld,,Not Specified,Paid,72000.0
A141,HR Recruiter Intern,Universal Mediaa,Media / Marketing,Private Limited,Not Specified,Mumbai (Mulund West),Maharashtra,On-site,HR / Recruitment,,60000.0,84000.0,INR,Freshersworld,,Not Specified,Paid,72000.0
A142,Talent Acquisition Intern,Gmsitgroups,IT Services / Staffing,Private Limited,Not Specified,Hyderabad / Vijayawada,Telangana,On-site,Recruitment (Bench Sales),,36000.0,48000.0,INR,Freshersworld,,Not Specified,Paid,42000.0
A143,Talent Acquisition Intern,Gmsitgroups,IT Services / Staffing,Private Limited,Not Specified,Hyderabad / Vijayawada,Telangana,On-site,Recruitment (Bench Sales),,36000.0,48000.0,INR,Freshersworld,,Not Specified,Paid,42000.0
A144,Talent Acquisition Intern,Gmsitgroups,IT Services / Staffing,Private Limited,Not Specified,Hyderabad / Vijayawada,Telangana,On-site,Recruitment (Bench Sales),,36000.0,48000.0,INR,Freshersworld,,Not Specified,Paid,42000.0
A145,Talent Acquisition Intern,Gmsitgroups,IT Services / Staffing,Private Limited,Not Specified,Hyderabad / Vijayawada,Telangana,On-site,Recruitment (Bench Sales),,36000.0,48000.0,INR,Freshersworld,,Not Specified,Paid,42000.0
A146,HR Recruiter Intern,Avijo,Healthcare / HealthTech (Quick commerce),Startup,Full-time/Part-time,Remote (India - Indore HQ),India,Remote,HR / Recruitment,3-6 months,36000.0,60000.0,INR,Wellfound,,Not Specified,Paid,48000.0
A147,HR Recruiter Intern,Fresh Prints,Custom Apparel / E-commerce,Startup,Full-time,"Hyderabad (Work from home, India)",India,Remote,Recruitment / Talent Acquisition,3 months,5400.0,5400.0,USD,Wellfound,3.0,Medium-term,Paid,5400.0
A148,HR & Digital Marketing Intern,EAG Softwares (Enterprise Associates Group),IT Management / Consulting / SAP,Private Limited,Not Specified,Bangalore (Hybrid),India,Hybrid,HR + Digital Marketing (Dual track),3-6 months,240000.0,500000.0,INR,Wellfound,,Not Specified,Paid,370000.0
A149,HR & Digital Marketing Intern,EAG Softwares (Enterprise Associates Group),IT Management / Consulting / SAP,Private Limited,Not Specified,Bangalore (Hybrid),India,Hybrid,HR + Digital Marketing (Dual track),3-6 months,240000.0,500000.0,INR,Wellfound,,Not Specified,Paid,370000.0
A150,HR & Digital Marketing Intern,EAG Softwares (Enterprise Associates Group),IT Management / Consulting / SAP,Private Limited,Not Specified,Bangalore (Hybrid),India,Hybrid,HR + Digital Marketing (Dual track),3-6 months,240000.0,500000.0,INR,Wellfound,,Not Specified,Paid,370000.0
A151,HR Recruiter Intern,Matriosh,Consumer Tech / Startup (stealth),Startup,Contract,Remote (California / San Francisco),USA,Remote,HR / Recruitment,3 months,0.0,0.0,Unpaid,Wellfound,3.0,Medium-term,Paid,0.0
A152,HR Intern,Matriosh,Consumer Tech / Startup (stealth),Startup,Not Specified,Remote (United States),USA,Remote,HR / Recruitment,3 months,0.0,0.0,Unpaid,Wellfound,3.0,Medium-term,Paid,0.0
A153,HR Intern,Matriosh,Consumer Tech / Startup (stealth),Startup,Not Specified,Remote (Everywhere),Global,Remote,HR / Recruitment,3 months,0.0,0.0,Unpaid,Wellfound,3.0,Medium-term,Paid,0.0
